datetime	theta25	theta45	theta75
2021-11-30T10:45:00Z	0.237	0.216	0.162
2021-11-30T11:00:00Z	0.237	0.216	0.175
2021-11-30T11:15:00Z	0.239	0.217	0.164
2021-11-30T11:30:00Z	0.239	0.216	0.165
2021-11-30T11:45:00Z	0.237	0.214	0.164
2021-11-30T12:00:00Z	0.239	0.216	0.162
2021-11-30T12:15:00Z	0.242	0.214	0.178
2021-11-30T12:30:00Z	0.241	0.217	0.161
2021-11-30T12:45:00Z	0.235	0.213	0.159
2021-11-30T13:00:00Z	0.237	0.217	0.164
2021-11-30T13:15:00Z	0.237	0.217	0.167
2021-11-30T13:30:00Z	0.233	0.216	0.168
2021-11-30T13:45:00Z	0.236	0.217	0.17
2021-11-30T14:00:00Z	0.236	0.216	0.166
2021-11-30T14:15:00Z	0.233	0.216	0.167
2021-11-30T14:30:00Z	0.239	0.214	0.169
2021-11-30T14:45:00Z	0.238	0.216	0.173
2021-11-30T15:00:00Z	0.235	0.214	0.176
2021-11-30T15:15:00Z	0.242	0.216	0.167
2021-11-30T15:30:00Z	0.241	0.218	0.161
2021-11-30T15:45:00Z	0.235	0.215	0.174
2021-11-30T16:00:00Z	0.236	0.216	0.161
2021-11-30T16:15:00Z	0.238	0.214	0.176
2021-11-30T16:30:00Z	0.238	0.214	0.172
2021-11-30T16:45:00Z	0.234	0.215	0.163
2021-11-30T17:00:00Z	0.236	0.215	0.17
2021-11-30T17:15:00Z	0.239	0.215	0.174
2021-11-30T17:30:00Z	0.235	0.216	0.176
2021-11-30T17:45:00Z	0.237	0.214	0.176
2021-11-30T18:00:00Z	0.238	0.218	NA
2021-11-30T18:15:00Z	0.234	0.214	0.163
2021-11-30T18:30:00Z	0.238	0.215	0.168
2021-11-30T18:45:00Z	0.235	0.216	0.165
2021-11-30T19:00:00Z	0.241	0.213	0.166
2021-11-30T19:15:00Z	0.234	0.215	0.166
2021-11-30T19:30:00Z	0.236	0.214	0.159
2021-11-30T19:45:00Z	0.238	0.216	0.164
2021-11-30T20:00:00Z	0.235	0.216	0.174
2021-11-30T20:15:00Z	0.239	0.214	0.167
2021-11-30T20:30:00Z	0.237	0.217	0.169
2021-11-30T20:45:00Z	0.236	0.214	0.167
2021-11-30T21:00:00Z	0.236	0.214	0.167
2021-11-30T21:15:00Z	0.237	0.219	0.167
2021-11-30T21:30:00Z	0.241	0.215	0.167
2021-11-30T21:45:00Z	0.239	0.216	0.166
2021-11-30T22:00:00Z	0.239	0.216	0.161
2021-11-30T22:15:00Z	0.239	0.215	0.168
2021-11-30T22:30:00Z	0.234	0.217	0.173
2021-11-30T22:45:00Z	0.237	0.213	0.164
2021-11-30T23:00:00Z	0.238	0.214	0.168
2021-11-30T23:15:00Z	0.237	0.214	0.162
2021-11-30T23:30:00Z	0.238	0.216	0.164
2021-11-30T23:45:00Z	0.237	0.213	0.166
2021-12-01T00:00:00Z	0.238	0.215	0.161
2021-12-01T00:15:00Z	0.239	0.215	0.172
2021-12-01T00:30:00Z	0.238	0.212	0.175
2021-12-01T00:45:00Z	0.238	0.217	0.163
2021-12-01T01:00:00Z	0.237	0.213	0.169
2021-12-01T01:15:00Z	0.235	0.213	0.172
2021-12-01T01:30:00Z	0.239	0.217	0.166
2021-12-01T01:45:00Z	0.239	0.213	0.168
2021-12-01T02:00:00Z	0.239	0.217	0.168
2021-12-01T02:15:00Z	0.239	0.215	0.177
2021-12-01T02:30:00Z	0.238	0.215	0.163
2021-12-01T02:45:00Z	0.235	0.215	0.169
2021-12-01T03:00:00Z	0.239	0.215	0.175
2021-12-01T03:15:00Z	0.237	0.217	0.175
2021-12-01T03:30:00Z	0.239	0.215	0.165
2021-12-01T03:45:00Z	0.237	0.217	0.166
2021-12-01T04:00:00Z	0.24	0.217	0.168
2021-12-01T04:15:00Z	0.239	0.218	0.161
2021-12-01T04:30:00Z	0.238	0.215	0.167
2021-12-01T04:45:00Z	0.239	0.218	0.164
2021-12-01T05:00:00Z	0.238	0.216	0.166
2021-12-01T05:15:00Z	0.235	0.217	0.176
2021-12-01T05:30:00Z	0.236	0.219	0.167
2021-12-01T05:45:00Z	0.238	0.212	0.164
2021-12-01T06:00:00Z	0.235	0.213	NA
2021-12-01T06:15:00Z	0.237	0.212	0.167
2021-12-01T06:30:00Z	0.235	0.216	0.161
2021-12-01T06:45:00Z	0.237	0.217	0.164
2021-12-01T07:00:00Z	0.235	0.215	0.172
2021-12-01T07:15:00Z	0.232	0.217	0.167
2021-12-01T07:30:00Z	0.238	0.214	0.162
2021-12-01T07:45:00Z	0.237	0.218	0.168
2021-12-01T08:00:00Z	0.237	0.213	0.168
2021-12-01T08:15:00Z	0.235	0.212	0.169
2021-12-01T08:30:00Z	0.241	0.219	0.164
2021-12-01T08:45:00Z	0.238	0.215	0.173
2021-12-01T09:00:00Z	0.239	0.216	0.167
2021-12-01T09:15:00Z	0.236	0.216	0.169
2021-12-01T09:30:00Z	0.239	0.214	0.168
2021-12-01T09:45:00Z	0.241	0.218	0.168
2021-12-01T10:00:00Z	0.237	0.217	0.161
2021-12-01T10:15:00Z	0.241	0.216	NA
2021-12-01T10:30:00Z	0.235	0.214	0.168
2021-12-01T10:45:00Z	0.237	0.214	0.158
2021-12-01T11:00:00Z	0.24	0.216	0.17
2021-12-01T11:15:00Z	0.236	0.216	0.159
2021-12-01T11:30:00Z	0.238	0.211	0.167
2021-12-01T11:45:00Z	0.238	0.214	0.171
2021-12-01T12:00:00Z	0.239	0.216	0.167
2021-12-01T12:15:00Z	0.236	0.214	0.165
2021-12-01T12:30:00Z	0.24	0.216	0.171
2021-12-01T12:45:00Z	0.237	0.215	0.163
2021-12-01T13:00:00Z	0.237	0.212	NA
2021-12-01T13:15:00Z	0.24	0.215	0.16
2021-12-01T13:30:00Z	0.236	0.215	0.164
2021-12-01T13:45:00Z	0.236	0.219	0.168
2021-12-01T14:00:00Z	0.237	0.22	0.173
2021-12-01T14:15:00Z	0.239	0.216	0.166
2021-12-01T14:30:00Z	0.239	0.214	NA
2021-12-01T14:45:00Z	0.235	0.214	0.163
2021-12-01T15:00:00Z	0.24	0.215	NA
2021-12-01T15:15:00Z	0.237	0.217	0.166
2021-12-01T15:30:00Z	0.24	0.213	0.171
2021-12-01T15:45:00Z	0.24	0.216	0.167
2021-12-01T16:00:00Z	0.24	0.216	NA
2021-12-01T16:15:00Z	0.24	0.214	0.171
2021-12-01T16:30:00Z	0.24	0.218	0.164
2021-12-01T16:45:00Z	0.237	0.217	0.15
2021-12-01T17:00:00Z	0.238	0.214	NA
2021-12-01T17:15:00Z	0.235	0.216	NA
2021-12-01T17:30:00Z	0.239	0.217	0.163
2021-12-01T17:45:00Z	0.237	0.215	NA
2021-12-01T18:00:00Z	0.234	0.218	NA
2021-12-01T18:15:00Z	0.236	0.213	NA
2021-12-01T18:30:00Z	0.238	0.215	0.167
2021-12-01T18:45:00Z	0.239	0.217	0.169
2021-12-01T19:00:00Z	0.236	0.214	0.17
2021-12-01T19:15:00Z	0.243	0.218	0.166
2021-12-01T19:30:00Z	0.239	0.215	0.174
2021-12-01T19:45:00Z	0.241	0.221	0.169
2021-12-01T20:00:00Z	0.239	0.218	0.162
2021-12-01T20:15:00Z	0.237	0.217	0.165
2021-12-01T20:30:00Z	0.236	0.214	0.16
2021-12-01T20:45:00Z	0.24	0.215	0.167
2021-12-01T21:00:00Z	0.236	0.219	0.173
2021-12-01T21:15:00Z	0.237	0.217	0.165
2021-12-01T21:30:00Z	0.239	0.221	0.17
2021-12-01T21:45:00Z	0.237	0.218	0.167
2021-12-01T22:00:00Z	0.238	0.216	0.168
2021-12-01T22:15:00Z	0.237	0.218	0.167
2021-12-01T22:30:00Z	0.241	0.216	0.171
2021-12-01T22:45:00Z	0.238	0.215	0.163
2021-12-01T23:00:00Z	0.239	0.218	0.165
2021-12-01T23:15:00Z	0.237	0.218	0.167
2021-12-01T23:30:00Z	0.243	0.216	0.163
2021-12-01T23:45:00Z	0.237	0.214	0.175
2021-12-02T00:00:00Z	0.239	0.215	0.172
2021-12-02T00:15:00Z	0.237	0.216	0.171
2021-12-02T00:30:00Z	0.24	0.217	0.166
2021-12-02T00:45:00Z	0.24	0.217	0.167
2021-12-02T01:00:00Z	0.24	0.216	0.176
2021-12-02T01:15:00Z	0.236	0.22	0.172
2021-12-02T01:30:00Z	0.239	0.216	0.167
2021-12-02T01:45:00Z	0.242	0.217	0.169
2021-12-02T02:00:00Z	0.239	0.219	0.159
2021-12-02T02:15:00Z	0.241	0.216	0.169
2021-12-02T02:30:00Z	0.238	0.217	0.169
2021-12-02T02:45:00Z	0.236	0.217	0.167
2021-12-02T03:00:00Z	0.238	0.217	0.17
2021-12-02T03:15:00Z	0.238	0.218	0.171
2021-12-02T03:30:00Z	0.238	0.218	0.165
2021-12-02T03:45:00Z	0.238	0.216	0.166
2021-12-02T04:00:00Z	0.236	0.214	0.176
2021-12-02T04:15:00Z	0.241	0.218	0.168
2021-12-02T04:30:00Z	0.239	0.218	0.171
2021-12-02T04:45:00Z	0.238	0.215	0.166
2021-12-02T05:00:00Z	0.236	0.219	0.162
2021-12-02T05:15:00Z	0.238	0.219	0.166
2021-12-02T05:30:00Z	0.241	0.215	0.163
2021-12-02T05:45:00Z	0.237	0.218	0.171
2021-12-02T06:00:00Z	0.24	0.222	0.162
2021-12-02T06:15:00Z	0.238	0.219	NA
2021-12-02T06:30:00Z	0.241	0.215	0.163
2021-12-02T06:45:00Z	0.238	0.219	0.166
2021-12-02T07:00:00Z	0.238	0.216	0.162
2021-12-02T07:15:00Z	0.239	0.217	0.164
2021-12-02T07:30:00Z	0.237	0.22	0.168
2021-12-02T07:45:00Z	0.237	0.217	0.169
2021-12-02T08:00:00Z	0.239	0.22	0.169
2021-12-02T08:15:00Z	0.238	0.218	0.168
2021-12-02T08:30:00Z	0.239	0.219	0.158
2021-12-02T08:45:00Z	0.24	0.216	0.172
2021-12-02T09:00:00Z	0.243	0.216	0.172
2021-12-02T09:15:00Z	0.238	0.221	NA
2021-12-02T09:30:00Z	0.241	0.222	NA
2021-12-02T09:45:00Z	0.241	0.221	0.165
2021-12-02T10:00:00Z	0.244	0.219	0.17
2021-12-02T10:15:00Z	0.236	0.219	0.162
2021-12-02T10:30:00Z	0.241	0.221	0.168
2021-12-02T10:45:00Z	0.235	0.22	NA
2021-12-02T11:00:00Z	0.242	0.22	0.165
2021-12-02T11:15:00Z	0.238	0.22	0.164
2021-12-02T11:30:00Z	0.235	0.22	NA
2021-12-02T11:45:00Z	0.243	0.221	NA
2021-12-02T12:00:00Z	0.236	0.218	NA
2021-12-02T12:15:00Z	0.242	0.216	NA
2021-12-02T12:30:00Z	0.238	0.217	0.172
2021-12-02T12:45:00Z	0.24	0.221	NA
2021-12-02T13:00:00Z	0.24	0.218	NA
2021-12-02T13:15:00Z	0.244	0.22	0.165
2021-12-02T13:30:00Z	0.235	0.217	0.167
2021-12-02T13:45:00Z	0.24	0.221	0.17
2021-12-02T14:00:00Z	0.241	0.218	0.17
2021-12-02T14:15:00Z	0.236	0.218	0.166
2021-12-02T14:30:00Z	0.24	0.218	0.17
2021-12-02T14:45:00Z	0.238	0.217	0.174
2021-12-02T15:00:00Z	0.234	0.218	0.165
2021-12-02T15:15:00Z	0.241	0.216	0.173
2021-12-02T15:30:00Z	0.24	0.215	0.162
2021-12-02T15:45:00Z	0.235	0.217	0.162
2021-12-02T16:00:00Z	0.237	0.218	0.17
2021-12-02T16:15:00Z	0.24	0.22	0.175
2021-12-02T16:30:00Z	0.239	0.218	0.165
2021-12-02T16:45:00Z	0.238	0.217	0.165
2021-12-02T17:00:00Z	0.242	0.218	0.161
2021-12-02T17:15:00Z	0.242	0.218	0.167
2021-12-02T17:30:00Z	0.238	0.216	0.166
2021-12-02T17:45:00Z	0.242	0.217	0.167
2021-12-02T18:00:00Z	0.237	0.216	0.166
2021-12-02T18:15:00Z	0.242	0.217	0.162
2021-12-02T18:30:00Z	0.237	0.218	0.169
2021-12-02T18:45:00Z	0.24	0.22	0.165
2021-12-02T19:00:00Z	0.239	0.219	0.161
2021-12-02T19:15:00Z	0.243	0.22	0.167
2021-12-02T19:30:00Z	0.235	0.216	NA
2021-12-02T19:45:00Z	0.245	0.215	NA
2021-12-02T20:00:00Z	0.243	0.215	0.167
2021-12-02T20:15:00Z	0.237	0.221	0.166
2021-12-02T20:30:00Z	0.237	0.219	0.17
2021-12-02T20:45:00Z	0.241	0.218	NA
2021-12-02T21:00:00Z	0.236	0.217	0.175
2021-12-02T21:15:00Z	0.241	0.216	NA
2021-12-02T21:30:00Z	0.245	0.223	NA
2021-12-02T21:45:00Z	0.241	0.219	0.168
2021-12-02T22:00:00Z	0.242	0.215	0.165
2021-12-02T22:15:00Z	0.237	0.219	0.168
2021-12-02T22:30:00Z	0.237	0.215	0.161
2021-12-02T22:45:00Z	0.239	0.216	0.163
2021-12-02T23:00:00Z	0.242	0.219	0.165
2021-12-02T23:15:00Z	0.238	0.219	0.167
2021-12-02T23:30:00Z	0.241	0.219	0.166
2021-12-02T23:45:00Z	0.242	0.219	0.177
2021-12-03T00:00:00Z	0.238	0.218	0.164
2021-12-03T00:15:00Z	0.239	0.217	0.169
2021-12-03T00:30:00Z	0.239	0.22	0.176
2021-12-03T00:45:00Z	0.242	0.217	0.161
2021-12-03T01:00:00Z	0.238	0.218	0.173
2021-12-03T01:15:00Z	0.24	0.219	0.164
2021-12-03T01:30:00Z	0.239	0.217	0.165
2021-12-03T01:45:00Z	0.238	0.217	0.169
2021-12-03T02:00:00Z	0.241	0.219	0.176
2021-12-03T02:15:00Z	0.241	0.218	0.179
2021-12-03T02:30:00Z	0.239	0.218	0.163
2021-12-03T02:45:00Z	0.239	0.219	0.164
2021-12-03T03:00:00Z	0.24	0.218	0.167
2021-12-03T03:15:00Z	0.238	0.22	0.174
2021-12-03T03:30:00Z	0.236	0.22	0.166
2021-12-03T03:45:00Z	0.24	0.221	0.164
2021-12-03T04:00:00Z	0.239	0.221	0.173
2021-12-03T04:15:00Z	0.24	0.219	0.164
2021-12-03T04:30:00Z	0.241	0.219	0.176
2021-12-03T04:45:00Z	0.238	0.219	0.171
2021-12-03T05:00:00Z	0.242	0.219	0.168
2021-12-03T05:15:00Z	0.239	0.218	0.167
2021-12-03T05:30:00Z	0.24	0.213	0.175
2021-12-03T05:45:00Z	0.241	0.218	0.169
2021-12-03T06:00:00Z	0.238	0.218	0.172
2021-12-03T06:15:00Z	0.236	0.219	0.166
2021-12-03T06:30:00Z	0.238	0.219	0.176
2021-12-03T06:45:00Z	0.239	0.22	0.162
2021-12-03T07:00:00Z	0.237	0.221	0.173
2021-12-03T07:15:00Z	0.241	0.218	0.166
2021-12-03T07:30:00Z	0.238	0.221	0.175
2021-12-03T07:45:00Z	0.239	0.215	NA
2021-12-03T08:00:00Z	0.243	0.217	0.172
2021-12-03T08:15:00Z	0.241	0.22	0.174
2021-12-03T08:30:00Z	0.237	0.221	0.168
2021-12-03T08:45:00Z	0.239	0.22	NA
2021-12-03T09:00:00Z	0.243	0.223	0.171
2021-12-03T09:15:00Z	0.237	0.217	0.167
2021-12-03T09:30:00Z	0.241	0.218	0.171
2021-12-03T09:45:00Z	0.238	0.218	0.169
2021-12-03T10:00:00Z	0.24	0.219	0.171
2021-12-03T10:15:00Z	0.239	0.22	NA
2021-12-03T10:30:00Z	0.237	0.221	0.173
2021-12-03T10:45:00Z	0.237	0.22	NA
2021-12-03T11:00:00Z	0.238	0.216	0.162
2021-12-03T11:15:00Z	0.24	0.221	NA
2021-12-03T11:30:00Z	0.247	0.216	0.177
2021-12-03T11:45:00Z	0.237	0.216	0.164
2021-12-03T12:00:00Z	0.244	0.216	0.162
2021-12-03T12:15:00Z	0.243	0.218	0.172
2021-12-03T12:30:00Z	0.237	0.221	0.168
2021-12-03T12:45:00Z	0.241	0.217	0.165
2021-12-03T13:00:00Z	0.242	0.216	0.158
2021-12-03T13:15:00Z	0.241	0.217	0.168
2021-12-03T13:30:00Z	0.24	0.217	0.165
2021-12-03T13:45:00Z	0.241	0.218	0.177
2021-12-03T14:00:00Z	0.238	0.217	0.171
2021-12-03T14:15:00Z	0.239	0.22	0.174
2021-12-03T14:30:00Z	0.242	0.216	0.162
2021-12-03T14:45:00Z	0.241	0.217	0.166
2021-12-03T15:00:00Z	0.24	0.218	0.164
2021-12-03T15:15:00Z	0.241	0.22	0.171
2021-12-03T15:30:00Z	0.24	0.219	0.174
2021-12-03T15:45:00Z	0.239	0.219	0.172
2021-12-03T16:00:00Z	0.241	0.218	0.168
2021-12-03T16:15:00Z	0.238	0.219	0.162
2021-12-03T16:30:00Z	0.242	0.216	0.171
2021-12-03T16:45:00Z	0.235	0.217	0.166
2021-12-03T17:00:00Z	0.241	0.217	0.167
2021-12-03T17:15:00Z	0.238	0.221	0.174
2021-12-03T17:30:00Z	0.244	0.218	0.167
2021-12-03T17:45:00Z	0.24	0.219	0.166
2021-12-03T18:00:00Z	0.24	0.219	0.169
2021-12-03T18:15:00Z	0.243	0.218	0.168
2021-12-03T18:30:00Z	0.24	0.217	NA
2021-12-03T18:45:00Z	0.241	0.219	0.174
2021-12-03T19:00:00Z	0.235	0.218	0.17
2021-12-03T19:15:00Z	0.242	0.216	NA
2021-12-03T19:30:00Z	0.239	0.221	0.171
2021-12-03T19:45:00Z	0.237	0.219	0.17
2021-12-03T20:00:00Z	0.238	0.218	0.173
2021-12-03T20:15:00Z	0.241	0.217	0.168
2021-12-03T20:30:00Z	0.24	0.217	0.167
2021-12-03T20:45:00Z	0.239	0.219	0.163
2021-12-03T21:00:00Z	0.242	0.216	0.17
2021-12-03T21:15:00Z	0.245	0.218	0.177
2021-12-03T21:30:00Z	0.24	0.218	0.173
2021-12-03T21:45:00Z	0.24	0.22	0.169
2021-12-03T22:00:00Z	0.24	0.221	0.168
2021-12-03T22:15:00Z	0.239	0.219	0.168
2021-12-03T22:30:00Z	0.239	0.217	0.162
2021-12-03T22:45:00Z	0.241	0.22	0.167
2021-12-03T23:00:00Z	0.242	0.222	0.16
2021-12-03T23:15:00Z	0.241	0.219	0.165
2021-12-03T23:30:00Z	0.243	0.216	0.161
2021-12-03T23:45:00Z	0.24	0.22	0.168
2021-12-04T00:00:00Z	NA	NA	NA
2021-12-04T00:15:00Z	0.243	0.222	0.162
2021-12-04T00:30:00Z	0.239	0.219	0.171
2021-12-04T00:45:00Z	0.242	0.219	0.166
2021-12-04T01:00:00Z	0.239	0.217	0.182
2021-12-04T01:15:00Z	0.242	0.217	0.177
2021-12-04T01:30:00Z	0.239	0.218	0.173
2021-12-04T01:45:00Z	0.242	0.22	0.165
2021-12-04T02:00:00Z	0.238	0.218	0.169
2021-12-04T02:15:00Z	0.24	0.216	0.173
2021-12-04T02:30:00Z	0.238	0.223	0.168
2021-12-04T02:45:00Z	0.239	0.219	0.17
2021-12-04T03:00:00Z	0.24	0.218	0.172
2021-12-04T03:15:00Z	0.24	0.22	0.169
2021-12-04T03:30:00Z	0.241	0.216	0.166
2021-12-04T03:45:00Z	0.238	0.222	0.161
2021-12-04T04:00:00Z	0.241	0.217	0.165
2021-12-04T04:15:00Z	0.242	0.222	0.174
2021-12-04T04:30:00Z	0.24	0.218	0.17
2021-12-04T04:45:00Z	0.239	0.219	0.174
2021-12-04T05:00:00Z	0.242	0.217	0.173
2021-12-04T05:15:00Z	0.239	0.219	0.171
2021-12-04T05:30:00Z	0.238	0.217	0.176
2021-12-04T05:45:00Z	0.243	0.22	NA
2021-12-04T06:00:00Z	0.24	0.218	0.169
2021-12-04T06:15:00Z	0.241	0.219	0.174
2021-12-04T06:30:00Z	0.24	0.217	0.174
2021-12-04T06:45:00Z	0.244	0.22	0.165
2021-12-04T07:00:00Z	0.24	0.216	0.173
2021-12-04T07:15:00Z	0.238	0.22	0.161
2021-12-04T07:30:00Z	0.239	0.22	0.166
2021-12-04T07:45:00Z	0.242	0.22	0.175
2021-12-04T08:00:00Z	0.238	0.218	0.171
2021-12-04T08:15:00Z	0.241	0.218	0.163
2021-12-04T08:30:00Z	0.241	0.217	0.166
2021-12-04T08:45:00Z	0.241	0.217	NA
2021-12-04T09:00:00Z	0.238	0.219	0.169
2021-12-04T09:15:00Z	0.242	0.221	0.157
2021-12-04T09:30:00Z	0.24	0.221	0.165
2021-12-04T09:45:00Z	0.238	0.217	0.171
2021-12-04T10:00:00Z	0.239	0.22	0.168
2021-12-04T10:15:00Z	0.243	0.218	0.17
2021-12-04T10:30:00Z	0.239	0.219	0.177
2021-12-04T10:45:00Z	0.239	0.216	0.165
2021-12-04T11:00:00Z	0.244	0.218	0.168
2021-12-04T11:15:00Z	0.24	0.22	0.175
2021-12-04T11:30:00Z	0.244	0.223	0.17
2021-12-04T11:45:00Z	0.236	0.215	0.172
2021-12-04T12:00:00Z	0.241	0.223	0.168
2021-12-04T12:15:00Z	0.241	0.22	0.166
2021-12-04T12:30:00Z	0.237	0.218	NA
2021-12-04T12:45:00Z	0.24	0.218	0.165
2021-12-04T13:00:00Z	0.248	0.221	NA
2021-12-04T13:15:00Z	0.237	0.223	0.173
2021-12-04T13:30:00Z	0.238	0.216	0.166
2021-12-04T13:45:00Z	0.24	0.218	0.164
2021-12-04T14:00:00Z	0.241	0.22	0.166
2021-12-04T14:15:00Z	0.238	0.22	0.164
2021-12-04T14:30:00Z	0.239	0.22	0.166
2021-12-04T14:45:00Z	0.236	0.22	0.167
2021-12-04T15:00:00Z	0.239	0.216	0.17
2021-12-04T15:15:00Z	0.242	0.221	0.173
2021-12-04T15:30:00Z	0.237	0.219	0.168
2021-12-04T15:45:00Z	0.242	0.217	0.164
2021-12-04T16:00:00Z	0.24	0.217	0.171
2021-12-04T16:15:00Z	0.238	0.223	0.164
2021-12-04T16:30:00Z	0.24	0.222	NA
2021-12-04T16:45:00Z	0.237	0.216	0.163
2021-12-04T17:00:00Z	0.24	0.219	NA
2021-12-04T17:15:00Z	0.241	0.221	NA
2021-12-04T17:30:00Z	0.242	0.218	0.169
2021-12-04T17:45:00Z	0.241	0.22	0.176
2021-12-04T18:00:00Z	0.24	0.222	0.169
2021-12-04T18:15:00Z	0.238	0.219	NA
2021-12-04T18:30:00Z	0.24	0.22	0.17
2021-12-04T18:45:00Z	0.239	0.222	0.166
2021-12-04T19:00:00Z	0.24	0.22	NA
2021-12-04T19:15:00Z	0.24	0.224	0.171
2021-12-04T19:30:00Z	0.236	0.219	0.169
2021-12-04T19:45:00Z	0.238	0.219	0.167
2021-12-04T20:00:00Z	0.239	0.218	0.163
2021-12-04T20:15:00Z	0.242	0.218	0.168
2021-12-04T20:30:00Z	0.237	0.222	0.165
2021-12-04T20:45:00Z	0.24	0.216	0.168
2021-12-04T21:00:00Z	0.245	0.216	0.17
2021-12-04T21:15:00Z	0.241	0.221	0.167
2021-12-04T21:30:00Z	0.238	0.218	0.163
2021-12-04T21:45:00Z	0.244	0.213	0.171
2021-12-04T22:00:00Z	0.241	0.215	0.167
2021-12-04T22:15:00Z	0.237	0.222	0.165
2021-12-04T22:30:00Z	0.239	0.216	0.168
2021-12-04T22:45:00Z	0.245	0.217	0.168
2021-12-04T23:00:00Z	0.243	0.219	0.173
2021-12-04T23:15:00Z	0.239	0.22	0.174
2021-12-04T23:30:00Z	0.239	0.22	0.17
2021-12-04T23:45:00Z	0.242	0.218	0.18
2021-12-05T00:00:00Z	0.241	0.223	0.164
2021-12-05T00:15:00Z	0.238	0.217	0.161
2021-12-05T00:30:00Z	0.242	0.217	0.173
2021-12-05T00:45:00Z	0.24	0.22	0.171
2021-12-05T01:00:00Z	0.24	0.219	0.172
2021-12-05T01:15:00Z	0.238	0.219	0.174
2021-12-05T01:30:00Z	0.239	0.215	0.167
2021-12-05T01:45:00Z	0.24	0.222	0.166
2021-12-05T02:00:00Z	0.236	0.219	0.165
2021-12-05T02:15:00Z	0.24	0.216	0.172
2021-12-05T02:30:00Z	0.239	0.218	0.174
2021-12-05T02:45:00Z	0.241	0.219	0.174
2021-12-05T03:00:00Z	0.238	0.219	0.161
2021-12-05T03:15:00Z	0.237	0.219	0.172
2021-12-05T03:30:00Z	0.238	0.219	0.163
2021-12-05T03:45:00Z	0.242	0.221	0.169
2021-12-05T04:00:00Z	0.238	0.219	0.165
2021-12-05T04:15:00Z	0.239	0.219	0.165
2021-12-05T04:30:00Z	0.24	0.218	0.169
2021-12-05T04:45:00Z	0.24	0.217	0.171
2021-12-05T05:00:00Z	0.241	0.224	0.171
2021-12-05T05:15:00Z	0.239	0.221	0.173
2021-12-05T05:30:00Z	0.24	0.215	0.173
2021-12-05T05:45:00Z	0.24	0.22	0.165
2021-12-05T06:00:00Z	0.239	0.219	0.172
2021-12-05T06:15:00Z	0.239	0.22	0.171
2021-12-05T06:30:00Z	0.238	0.223	0.165
2021-12-05T06:45:00Z	0.24	0.219	0.17
2021-12-05T07:00:00Z	0.241	0.215	0.173
2021-12-05T07:15:00Z	0.24	0.221	0.165
2021-12-05T07:30:00Z	0.242	0.218	0.165
2021-12-05T07:45:00Z	0.245	0.216	0.165
2021-12-05T08:00:00Z	0.238	0.215	0.162
2021-12-05T08:15:00Z	0.24	0.22	0.167
2021-12-05T08:30:00Z	0.24	0.219	0.174
2021-12-05T08:45:00Z	0.24	0.219	0.173
2021-12-05T09:00:00Z	0.242	0.219	0.173
2021-12-05T09:15:00Z	0.24	0.222	0.168
2021-12-05T09:30:00Z	0.24	0.219	0.168
2021-12-05T09:45:00Z	0.24	0.22	0.163
2021-12-05T10:00:00Z	0.244	0.221	0.17
2021-12-05T10:15:00Z	0.237	0.225	NA
2021-12-05T10:30:00Z	0.243	0.222	0.171
2021-12-05T10:45:00Z	0.242	0.219	0.166
2021-12-05T11:00:00Z	0.242	0.219	0.17
2021-12-05T11:15:00Z	0.241	0.217	0.167
2021-12-05T11:30:00Z	0.241	0.216	0.169
2021-12-05T11:45:00Z	0.238	0.215	0.167
2021-12-05T12:00:00Z	0.24	0.215	0.162
2021-12-05T12:15:00Z	0.237	0.222	0.168
2021-12-05T12:30:00Z	0.24	0.221	0.168
2021-12-05T12:45:00Z	0.239	0.218	0.172
2021-12-05T13:00:00Z	0.244	0.217	0.164
2021-12-05T13:15:00Z	0.235	0.222	0.169
2021-12-05T13:30:00Z	0.242	0.217	0.166
2021-12-05T13:45:00Z	0.24	0.221	0.163
2021-12-05T14:00:00Z	0.243	0.218	0.161
2021-12-05T14:15:00Z	0.239	0.221	0.17
2021-12-05T14:30:00Z	0.242	0.221	0.17
2021-12-05T14:45:00Z	0.239	0.219	0.176
2021-12-05T15:00:00Z	0.237	0.219	0.166
2021-12-05T15:15:00Z	0.241	0.221	0.175
2021-12-05T15:30:00Z	0.239	0.216	0.169
2021-12-05T15:45:00Z	0.237	0.224	0.173
2021-12-05T16:00:00Z	0.241	0.218	0.169
2021-12-05T16:15:00Z	0.241	0.22	0.169
2021-12-05T16:30:00Z	0.241	0.217	0.17
2021-12-05T16:45:00Z	0.24	0.216	0.167
2021-12-05T17:00:00Z	0.238	0.219	0.169
2021-12-05T17:15:00Z	0.241	0.217	0.165
2021-12-05T17:30:00Z	0.239	0.22	0.17
2021-12-05T17:45:00Z	0.239	0.219	0.172
2021-12-05T18:00:00Z	0.24	0.217	0.173
2021-12-05T18:15:00Z	0.24	0.223	0.164
2021-12-05T18:30:00Z	0.243	0.218	0.171
2021-12-05T18:45:00Z	0.238	0.218	0.167
2021-12-05T19:00:00Z	0.239	0.217	0.174
2021-12-05T19:15:00Z	0.24	0.22	0.171
2021-12-05T19:30:00Z	0.243	0.223	0.167
2021-12-05T19:45:00Z	0.242	0.218	0.171
2021-12-05T20:00:00Z	0.24	0.218	0.167
2021-12-05T20:15:00Z	0.24	0.22	0.168
